         * d:\analog_vlsi\mixed_signal_projects\2-bit_adc\2-bit_adc.cir
         Transient Analysis  Wed Mar 30 14:17:52  2022
--------------------------------------------------------------------------------
Index   time            a0              a1              a2              
--------------------------------------------------------------------------------
0	0.000000e+00	1.800000e+00	1.800000e+00	1.107939e-08	
1	1.000000e-03	1.800000e+00	1.800000e+00	1.107939e-08	
2	2.000000e-03	1.800000e+00	1.800000e+00	1.107939e-08	
3	4.000000e-03	1.800000e+00	1.800000e+00	1.107939e-08	
4	8.000000e-03	1.800000e+00	1.800000e+00	1.107939e-08	
5	1.600000e-02	1.800000e+00	1.800000e+00	1.107939e-08	
6	3.200000e-02	1.800000e+00	1.800000e+00	1.107939e-08	
7	6.400000e-02	1.800000e+00	1.800000e+00	1.107939e-08	
8	1.280000e-01	1.800000e+00	1.800000e+00	1.107939e-08	
9	2.560000e-01	1.800000e+00	1.800000e+00	1.107939e-08	
10	4.560000e-01	1.800000e+00	1.800000e+00	1.800000e+00	
11	6.560000e-01	1.800000e+00	1.800000e+00	1.800000e+00	
12	8.560000e-01	1.800000e+00	1.800000e+00	1.800000e+00	
13	1.056000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
14	1.256000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
15	1.456000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
16	1.656000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
17	1.856000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
18	2.056000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
19	2.256000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
20	2.456000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
21	2.656000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
22	2.856000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
23	3.056000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
24	3.256000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
25	3.456000e+00	1.800000e+00	1.800000e+00	1.800000e+00	
26	3.656000e+00	1.800000e+00	1.800000e+00	1.107389e-08	
27	3.856000e+00	1.800000e+00	1.800000e+00	1.108490e-08	
28	4.056000e+00	1.800000e+00	1.800000e+00	1.107389e-08	
29	4.256000e+00	1.800000e+00	2.887978e-03	1.108490e-08	
30	4.456000e+00	1.800000e+00	2.535631e-03	1.107389e-08	
31	4.656000e+00	1.800000e+00	2.882031e-03	1.108490e-08	
32	4.856000e+00	2.915442e-03	2.540905e-03	1.107389e-08	
33	5.056000e+00	2.537206e-03	2.876274e-03	1.108490e-08	
34	5.256000e+00	2.880376e-03	2.545995e-03	1.107389e-08	
35	5.456000e+00	2.542503e-03	2.870738e-03	1.108490e-08	
36	5.656000e+00	2.874647e-03	2.550924e-03	1.107389e-08	
37	5.856000e+00	2.547617e-03	2.865341e-03	1.108490e-08	
38	6.056000e+00	2.869155e-03	2.555745e-03	1.107389e-08	
39	6.256000e+00	2.552522e-03	2.860228e-03	1.108490e-08	
40	6.456000e+00	2.863862e-03	2.560399e-03	1.107389e-08	
41	6.656000e+00	2.557295e-03	2.855174e-03	1.108490e-08	
42	6.856000e+00	2.858760e-03	2.564929e-03	1.107389e-08	
43	7.056000e+00	2.561957e-03	2.850355e-03	1.108490e-08	
